imt,level,mean_poe,p16_poe,p84_poe
SA(0.8),0.03315425173341567,0.9998379349708557,0.9997579455375671,0.9999834895133972
SA(0.8),0.04005863561678525,0.9986709356307983,0.9983224868774414,0.999757707118988
SA(0.8),0.0484008597262664,0.993137001991272,0.9909769296646118,0.9979343414306641
SA(0.8),0.05848035476425732,0.9755449295043945,0.9669257402420044,0.9901624917984009
SA(0.8),0.0706589079759143,0.9351446628570557,0.9135450124740601,0.9680602550506592
SA(0.8),0.08537364891979435,0.8637502193450928,0.8250734806060791,0.9211597442626953
SA(0.8),0.10315273952952697,0.7614734768867493,0.6984337568283081,0.841289758682251
SA(0.8),0.12463433163601581,0.6376546025276184,0.5565820932388306,0.7296899557113647
SA(0.8),0.15058947239990575,0.5068112015724182,0.4198606014251709,0.596436619758606
SA(0.8),0.1819497798079332,0.38307300209999084,0.30332115292549133,0.45900529623031616
SA(0.8),0.2198408816005392,0.27630236744880676,0.2114197462797165,0.3322135806083679
SA(0.8),0.26562281786721387,0.19094252586364746,0.1428443044424057,0.22754588723182678
SA(0.8),0.3209388574956752,0.12693437933921814,0.09407874941825867,0.1549367606639862
SA(0.8),0.38777448066272807,0.08146914094686508,0.06065671518445015,0.10209502279758453
SA(0.8),0.46852864444834325,0.050639402121305466,0.03839908912777901,0.06602451950311661
SA(0.8),0.5660998895374224,0.030560804530978203,0.023912468925118446,0.041659802198410034
SA(0.8),0.6839903786706788,0.017943885177373886,0.015807121992111206,0.025602752342820168
SA(0.8),0.8264316011372962,0.010268112644553185,0.008601886220276356,0.015275278128683567
SA(0.8),0.998536255269745,0.005735214799642563,0.004450095817446709,0.009048090316355228
SA(0.8),1.2064817605183529,0.0031312855426222086,0.002192269777879119,0.005254920106381178
SA(0.8),1.4577319859760607,0.0016735115787014365,0.0010174557100981474,0.0029936600476503372
SA(0.8),1.7613051539417657,0.0008767495746724308,0.0004592288751155138,0.0016732218209654093
SA(0.8),2.1280975344892874,0.0004508428683038801,0.00019620070816017687,0.0009174880688078701
SA(0.8),2.571274549537323,0.00022779575374443084,8.059853280428797e-05,0.0004934199387207627
SA(0.8),3.1067433244712737,0.00011317567259538919,3.188382106600329e-05,0.000260115135461092
SA(0.8),3.753723648796502,5.5305397836491466e-05,1.2171330126875546e-05,0.00013430966646410525
SA(0.8),4.535437839536395,2.6575728043098934e-05,5.023491212341469e-06,6.785897858208045e-05
SA(0.8),5.479944268911139,1.2548451195470989e-05,2.030310724876472e-06,3.350926999701187e-05
SA(0.8),6.621144474431075,5.815312306367559e-06,7.951587122079218e-07,1.6151994714164175e-05
