building_id,resident_population
lomas_centinela_867,7.8866
lomas_centinela_868,2.6148
lomas_centinela_869,2.3636
lomas_centinela_870,2.0206
lomas_centinela_871,0.5120
lomas_centinela_872,1.0800
lomas_centinela_873,2.0163
lomas_centinela_874,1.5804
lomas_centinela_875,3.1474
lomas_centinela_876,1.6570
lomas_centinela_877,1.8358
lomas_centinela_878,1.1739
lomas_centinela_879,1.3482
lomas_centinela_880,5.0095
lomas_centinela_881,1.6678
lomas_centinela_882,2.7338
lomas_centinela_883,1.6614
lomas_centinela_884,1.2817
lomas_centinela_885,12.8028
lomas_centinela_886,2.9047
lomas_centinela_887,10.5752
lomas_centinela_888,1.9295
lomas_centinela_889,0.7904
lomas_centinela_890,3.9870
lomas_centinela_891,4.1437
lomas_centinela_892,0.7003
lomas_centinela_893,3.1199
lomas_centinela_894,1.1447
lomas_centinela_895,0.7973
lomas_centinela_896,4.1279
lomas_centinela_897,5.3998
lomas_centinela_898,1.4155
lomas_centinela_899,4.1630
lomas_centinela_900,1.6484
lomas_centinela_901,2.7768
lomas_centinela_902,1.9519
lomas_centinela_903,3.2720
lomas_centinela_904,0.7079
lomas_centinela_905,2.2582
lomas_centinela_906,2.5150
lomas_centinela_907,1.8770
lomas_centinela_908,0.5912
lomas_centinela_909,1.6810
lomas_centinela_910,8.4861
lomas_centinela_911,1.2190
lomas_centinela_912,1.5184
lomas_centinela_913,0.7545
lomas_centinela_914,1.8870
lomas_centinela_915,1.7351
lomas_centinela_916,0.6118
lomas_centinela_917,0.5175
lomas_centinela_918,2.0148
lomas_centinela_919,5.3880
lomas_centinela_920,3.1631
lomas_centinela_921,4.1889
lomas_centinela_922,0.8709
lomas_centinela_923,3.5044
lomas_centinela_924,0.6139
lomas_centinela_925,4.3685
lomas_centinela_926,5.8968
lomas_centinela_927,2.2224
lomas_centinela_928,0.3461
lomas_centinela_929,3.2799
