lon,lat,vs30_ms
-90.491667,14.641667,278.6
-90.483333,14.641667,368.7
-90.475000,14.641667,339.8
-90.466667,14.641667,372.7
-90.458333,14.641667,341.1
-90.450000,14.641667,268.6
-90.441667,14.641667,425.2
-90.433333,14.641667,500.2
-90.425000,14.641667,451.5
-90.616667,14.633333,787.5
-90.608333,14.633333,581.2
-90.600000,14.633333,474.8
-90.591667,14.633333,433.5
-90.583333,14.633333,417.3
-90.575000,14.633333,387.0
-90.566667,14.633333,383.3
-90.558333,14.633333,395.4
-90.550000,14.633333,404.5
-90.541667,14.633333,383.7
-90.533333,14.633333,390.1
-90.525000,14.633333,357.1
-90.516667,14.633333,309.2
-90.508333,14.633333,339.5
-90.500000,14.633333,350.7
-90.491667,14.633333,290.5
-90.483333,14.633333,391.4
-90.475000,14.633333,409.7
-90.466667,14.633333,419.8
-90.458333,14.633333,439.3
-90.450000,14.633333,398.3
-90.441667,14.633333,431.7
-90.433333,14.633333,452.7
-90.425000,14.633333,479.4
-90.616667,14.625000,809.8
-90.608333,14.625000,591.4
-90.600000,14.625000,514.2
-90.591667,14.625000,469.7
-90.583333,14.625000,436.0
-90.575000,14.625000,422.1
-90.566667,14.625000,419.2
-90.558333,14.625000,396.4
-90.550000,14.625000,353.8
-90.541667,14.625000,275.2
-90.533333,14.625000,329.7
-90.525000,14.625000,308.4
-90.516667,14.625000,340.8
-90.508333,14.625000,315.0
-90.500000,14.625000,341.7
-90.491667,14.625000,313.5
-90.483333,14.625000,419.5
-90.475000,14.625000,468.6
-90.466667,14.625000,388.7
-90.458333,14.625000,447.3
-90.450000,14.625000,431.2
-90.441667,14.625000,450.5
-90.433333,14.625000,478.6
-90.425000,14.625000,525.3
-90.616667,14.616667,795.7
-90.608333,14.616667,573.1
-90.600000,14.616667,522.8
-90.591667,14.616667,497.6
-90.583333,14.616667,453.8
-90.575000,14.616667,437.0
-90.566667,14.616667,419.6
-90.558333,14.616667,372.4
-90.550000,14.616667,317.8
-90.541667,14.616667,254.3
-90.533333,14.616667,254.0
-90.525000,14.616667,351.2
-90.516667,14.616667,322.1
-90.508333,14.616667,304.0
-90.500000,14.616667,310.4
-90.491667,14.616667,332.6
-90.483333,14.616667,457.9
-90.475000,14.616667,479.3
-90.466667,14.616667,383.3
-90.458333,14.616667,420.9
-90.450000,14.616667,487.9
-90.441667,14.616667,560.7
-90.433333,14.616667,701.8
-90.425000,14.616667,604.1
-90.616667,14.608333,774.5
-90.608333,14.608333,590.6
-90.600000,14.608333,528.7
-90.591667,14.608333,496.1
-90.583333,14.608333,459.4
-90.575000,14.608333,454.2
-90.566667,14.608333,413.4
-90.558333,14.608333,349.1
-90.550000,14.608333,328.0
-90.541667,14.608333,308.1
-90.533333,14.608333,284.7
-90.525000,14.608333,320.9
-90.516667,14.608333,303.4
-90.508333,14.608333,320.8
-90.500000,14.608333,290.1
-90.491667,14.608333,394.8
