lon,lat,vs30_ms
-84.150000,9.841667,900.0
-84.141667,9.841667,900.0
-84.133333,9.841667,759.0
-84.125000,9.841667,802.7
-84.116667,9.841667,900.0
-84.108333,9.841667,900.0
-84.100000,9.841667,900.0
-84.091667,9.841667,828.8
-84.083333,9.841667,688.2
-84.075000,9.841667,749.0
-84.066667,9.841667,894.9
-84.058333,9.841667,900.0
-84.050000,9.841667,900.0
-84.041667,9.841667,900.0
-84.033333,9.841667,900.0
-84.025000,9.841667,746.1
-84.016667,9.841667,525.0
-84.008333,9.841667,842.4
-84.208333,9.833333,637.6
-84.200000,9.833333,900.0
-84.191667,9.833333,900.0
-84.183333,9.833333,848.0
-84.175000,9.833333,828.0
-84.166667,9.833333,900.0
-84.158333,9.833333,900.0
-84.150000,9.833333,900.0
-84.141667,9.833333,900.0
-84.133333,9.833333,900.0
-84.125000,9.833333,900.0
-84.116667,9.833333,673.9
-84.108333,9.833333,597.1
-84.100000,9.833333,768.8
-84.091667,9.833333,827.7
-84.083333,9.833333,697.8
-84.075000,9.833333,635.4
-84.066667,9.833333,710.3
-84.058333,9.833333,776.3
-84.050000,9.833333,866.8
-84.041667,9.833333,892.0
-84.033333,9.833333,798.6
-84.025000,9.833333,534.0
-84.016667,9.833333,675.0
-84.008333,9.833333,686.1
