lon,lat,vs30_ms
-69.933333,18.491667,277.0
-69.925000,18.491667,263.3
-69.916667,18.491667,239.4
-69.908333,18.491667,233.8
-69.900000,18.491667,212.6
-69.891667,18.491667,315.3
-69.883333,18.491667,298.1
-69.875000,18.491667,313.5
-69.866667,18.491667,295.7
-69.858333,18.491667,223.6
-69.850000,18.491667,217.3
-69.841667,18.491667,196.7
-70.050000,18.483333,354.8
-70.041667,18.483333,300.9
-70.033333,18.483333,332.4
-70.025000,18.483333,241.3
-70.016667,18.483333,345.2
-70.008333,18.483333,371.8
-70.000000,18.483333,316.2
-69.991667,18.483333,289.9
-69.983333,18.483333,268.9
-69.975000,18.483333,293.4
-69.966667,18.483333,313.0
-69.958333,18.483333,251.6
-69.950000,18.483333,234.8
-69.941667,18.483333,236.0
-69.933333,18.483333,243.5
-69.925000,18.483333,251.9
